company_area,company_contact_mail,company_desc,company_location,company_name,company_phone,company_website
768,,"OpenBrIM Platform insaat sektorune hizmet saglayan bir yazilim sirketidir. Yapilarin fiziksel davranisini sergilemek uzere dijital ikizini yaratmak amaciyla, parametrik modelleme, analiz, tasarim, sartname kontrolu yaparak, yapi yasam dongusu modeli sunan bir yazilimdir. OpenBrIM Platform bulut teknolojiler ile web tabanli bir hizmet sunmaktadir. Bunlarla birlikte, insaat muhendislerinin kullanimi icin gelistirilen ParamML (Parametrik markup language) yazilim dili ile, acik kaynak kodlu, parametrik yapi yasam dongusu modeli yeniligi getirmektedir.",Ankara,Openbrim Platform Bilişim ve Arge Limited Şirketi,,https://openbrim.org/
767,,"Oteo sağlık ve mühendislik bilimlerine odaklanan bir teknoloji sağlayıcısıdır. 2011 yılından bugüne güncel araştırmalara dayanan, ileri teknoloji barındıran patentli teknolojiler üretme konusunda kendimizi sürekli geliştirmekteyiz. Amacımız sağlık endüstrisine yenilikçi fikirler sunmak ve çözümlerimiz aracılığıyla küresel müşterilerimizin yüksek kalite standartlarını karşılayan sonuçlar elde etmesini sağlamaktır. Yetenekli ve özverili çalışanlarımız ile insana odaklı çözümler ve hizmetler üretmeyi hedefliyoruz.",Ankara,Oteo Teknoloji ve Mühendislik Limited Şirketi,,https://www.oteohealth.com/
767,,"Amacımız bireylere, firmalara ve topluma katma değer yaratan, yenilikçi ve nitelikli çözümler sunmaktır. 
Pozitif bilimin ışığında, doğal ekosistemin bütün bileşenlerine yönelik araştırma, geliştirme çalışmaları yapmak; ortaya çıkan bulguları, problemleri veya fırsatları teknolojinin sunduğu imkânları en iyi şekilde kullanarak, yazılım, mobil oyun, danışmanlık, eğitim ve yayıncılık alanlarında ihtiyaçlara yönelik özelleştirilmiş hizmetler sunmayı amaçlıyoruz. Müşteri memnuniyetini her zaman ön planda tutarak, etik değerlere bağlı kalıyor ve toplumsal sorumluluk bilinciyle hareket ediyoruz. Teknolojinin gücünü insanlığın yararına kullanarak, daha aydınlık bir geleceğe katkıda bulunuyoruz.",Ankara,PAGE TEKNOLOJİ POZİTİF ARAŞTIRMALAR VE GELİŞİM ENSTİTÜSÜ LİMİTED ŞİRKETİ,,https://www.pageteknoloji.com.tr/
773,,"Perita Analitik, “uçtan uca uygulanabilir çözümler geliştiren” bir yeni nesil danışmanlık firmasıdır. Farklı sektörlere yönelik derin konu uzmanlığı, teknoloji ve strateji yetkinliğini bir arada sunar.",Ankara,Perita Analitik Danışmanlık Eğitim Yazılım Mühendislik Limited Şirketi,,https://www.peritaanalitik.com/
767,,"Şirketimizi profesyonel gelişim, eğitim, yazılım ve araştırma konularında hizmet vermektedir.",Ankara,Pikomtek Ar Ge Yazılım Eğitim Danışmanlık Ltd. Şti.,,http://www.pikomtek.com/
768,,"Ekibindeki tecrübeli kadrosu ile dünyanın en iyi yazılım ve güvenlik derecelerine ulaşmayı misyon; köklü geçmişi ile binlerce kurum, kuruluş ve şirketin BT güvenlik ihtiyaçlarını en iyi şekilde karşılamayı ise vizyon edinmiştir. UWB teknolojileri ve siber istihbarat projeleriyle ilgilenmektedir.",Ankara,Pinet Bilişim Anonim Şirketi,,https://www.pinet.com.tr/
773,,"ProSCon A.Ş. proses güvenliği alanında güvenlik yönetimi, risk yönetimi, proses güvenliği eğitimleri, üçüncü taraf denetimleri, proje ve yatırım danışmanlığı hizmetlerini mühendislik tabanında bir bakış açısı ile uygulamaktadır. ProSCon A.Ş. proses güvenliği konusunda kuruluşların taleplerine uygun belirlenecek eğitimler ile sürece tüm çalışanların katılmasını sağlayarak güvenlik kültürü oluşturmayı hedeflemektedir.",Ankara,Proscon Mühendislik Sanayi Ve Ticaret Anonim Şirketi,,http://www.proscon.com.tr/
770,,"Protect Grup Savunma Anonim Şirketi, savunma sanayii alanında yenilikçi ve güvenilir çözümler sunarak, müşterilerinin güvenlik ihtiyaçlarını en üst düzeyde karşılamayı hedefleyen bir şirkettir. Savunma teknolojileri konusundaki uzmanlığıyla, askeri ve sivil güvenlik alanlarında stratejik çözümler geliştirmekte, Ar-Ge faaliyetleriyle sektörde öncü bir konumda yer almaktadır. Son teknolojiye dayalı sistemleriyle etkin, hızlı ve güvenilir hizmet sunan şirket, sınır güvenliği, balistik koruma, savunma sistemleri entegrasyonu ve ileri seviye güvenlik çözümleri gibi çeşitli alanlarda faaliyet göstermektedir.",Ankara,Protect Grup Savunma Anonim Şirketi,,http://www.protectsavunma.com
771,,,Ankara,Puhu Teknoloji Elektronik A.Ş.,,https://puhuelectronics.com/
767,,"Quin AI is an online customer behavior prediction artificial intelligence company, and the worlds’ first company to develop behavioral generative AI in a no-code, real-time, privacy safe manner for online businesses in ecommerce, banking, and more.",Ankara,QUIN TEKNOLOJİ VE DANIŞMANLIK ANONİM ŞİRKETİ,,https://www.quinengine.com/
769,,,Ankara,Radkor Eğt.-Öğr. Sağ. Ürn. Enerji Elek. Elekt. ve Bil. Tek. Ltd. Şti.,,http://radkor.com/sayfalar/24/hakkimizda
767,,,Ankara,Redevio Ar-Ge Bilgi ve Operasyon Teknolojileri Ltd. Şti.,,
768,,,Ankara,Risus Bilişim Sistemleri San. Tic. Ltd. Şti.,,http://www.risusbilisim.com/
767,,"Rono Bilgi Teknolojileri uzaktan algılama, veri analitiği ve yapay zeka teknolojileri üzerinde çalışan; akıllı şehirler, ulaşım, tarım, göç, sosyal medya gibi  alanlarda teknolojiler geliştiren bir yazılım firmasıdır.",Ankara,Rono Bilgisayar tasarım tarım hayvancılık sanayi ve ticaret Ltd. Şti.,,https://ronobt.com.tr/
768,,"Sarsistem Yazılım, 2019'da kurulan, mobil uygulamalardan IoT'e, iş
zekası çözümlerine kadar geniş bir yelpazede, sektörde adından
sıkça söz ettiren, web ve mobil tabanlı uygulama geliştiren bir
firmadır",Ankara,SarSistem Bilgisayar Yazılım Donanımları ve Güvenlik Sistemleri Sanayi ve Dış Ticaret Limited Şirketi Gazi Teknopark Şubesi,,www.sarsistem.com
770,,"Faaliyet alanları kısaca; Elektrik ve elektromekanik bakım, onarım, kurulum, söküm,
Eğitim, tedarik, lojistik destek, Savunma sistemleri için: Yazılım ve donanım tasarımı ve üretimi, Anten ve anten sistemleri kurulum, söküm, bakım, onarım'dır.",Ankara,Savsis Savunma Sistemleri San. ve Tic. A.Ş.,,http://savsis.com/tr/anasayfa/
767,,"Devlet, özel ve yabancı okullardaki 50 yılın üzerindeki eğitim birikimini ve yenilikçi vizyonunu kurulan SEE Bilgi Teknolojileri ile paydaşlarımıza sunuyoruz. SEE Bilgi Teknolojileri alanında uzman eğitimciler tarafından kurulmuş bir şirkettir. SEE yeniliklerin öncülüğünü yapan ve pek çok önemli projeyi gerçekleştirmiş, eğitim alanındaki bilgi birikimini “Gelecek artık bugündür.” mottosuyla gençlerimizi küresel arenada etkin kılmak amacı ile SEE PROGRAMINI yaratmıştır. See Öğrenme Nesnesi, sistematik bir STEAM çözümü sunarken KODLAMA eğitimini İNSANSIZ HAVA ARACI ile birleştirerek gençlere YAPAY ZEKA'ya yaklaşma fırsatlarını sunmaktadır.",Ankara,SEE Eğitim ve Bilişim Teknolojileri Anonim Şirketi,,https://www.see.com.tr
768,,"SENSORSAN, dünya çapında ataletsel navigasyon sensörleri ve sistemleri geliştirmekte ve üretmektedir.
Ürün portföyü geniş bir uygulama alanını kapsayan SENSORSAN, ataletsel ölçüm ve konumlandırma, hareket kontrolü, platform stabilizasyonu, manyetik ve gerçek kuzey ölçümü ve GNSS ve optik görüntü füzyonu ile navigasyon gerektiren uygulamalarda ataletsel çözümler üretmektedir. Müşterilere sunduğu çözümler, farklı sektörlerdeki ihtiyaçları karşılamaya yönelik özelleştirme yeteneği sayesinde geniş bir yelpazede kullanılabilir. 
‍
Sensör füzyonu alanında uzman mühendislerden oluşan ekibi ve disiplinler arası yaklaşımı ile hazır ürünler, müşteri ihtiyaçlarına yönelik özelleştirilmiş çözümler ve üstün teknik destek sağlama konusunda öncüdür.
SENSORSAN ekibi, mükemmel teknik destek ve hizmeti temel hedef olarak görmektedir. Ekibin amacı sadece en iyi teknolojik ürünü sunmak değil, ortak başarının mimarı olarak gördüğü müşterilerine en iyi hizmeti sunarak uzun vadeli ilişkiler kurmaktır.
‍",Ankara,Sensorsan Sensor Teknolojileri A.Ş.,,https://www.sensorsan.com/
767,,Yenilikçi ve deneyimli bir kadro ile bilgi teknolojileri alanında kamu kurum ve kuruluşları ile özel sektöre hizmet vermek üzere buradayız.,Ankara,Sesasis Bilgi Teknolojileri Yazılım Eğitim Danışmanlık Enerji İnşaat Taahhüt İthalat İhracat Sanayi Ve Ticaret Limited Şirketi,,http://www.sesasis.com/
767,,"Hiçbir teknik bilgiye ve desteğe ihtiyaç duymadan ücretsiz online mağazanıza sahip olun. Sosyal medya hesaplarınızla entegre olabilen yeni nesil mağazanız ile satışlarınızı artırın. Tüm e-ticaret ve satış fonksiyonlarından çok daha fazlası tek yerde, bir arada.",Ankara,Shopalm Ödeme Çözümleri ve Teknolojileri A.Ş.,,https://www.shopalm.com/
772,,"Ürünlerimizden bazıları; Harmonik analiz ve raporlama, Güç elektroniği uygulamaları, Kesintisiz güç kaynağı testleri, Otomasyon projeleri,  Elektronik kart tasarımları.",Ankara,Sine Enerji Güç Sistemleri Ltd. Şti.,,http://www.sine.com.tr/
771,,"Siyah AR-GE 2007 yılında kurulmuştur.
Şirket, sadece yüksek teknoloji firmalarına ev sahipliği yapan Gazi Üniversitesi Teknoloji Geliştirme Bölgesi'nde yer almaktadır.
Siyah Ar-Ge, çok çeşitli teknolojileri kapsayan Bilgi Teknolojileri alanında çok fazla deneyime sahiptir:
*Gömülü Sistem donanım ve yazılım tasarımı ve geliştirme (Gerçek zamanlı sistemler, çok işlemcili / çok iş parçacıklı sistemler, Assembler / C / C ++, ARM / PowerPC / MIPS)
*Mobil Sistemler (Düşük seviyeli Android özelleştirmeleri ve güvenlik geliştirmeleri, özel *Android ROM'ları, Android Uygulamaları)
*Telekomünikasyon Sistemleri (Sayısal Sinyal İşleme, Modem tasarımı, Elektromanyetik *Yayılım Modelleme ve Simülasyon, Powerline İletişimi, Protokol tasarımı ve uygulaması)
*Bulut bilişim (KOBİ'ler için basit bulut bilişim ortamları kurmak, bulut bilişim ortamları için mobil uygulamalar geliştirmek)",Ankara,Siyah Araştırma Geliştirme Haberleşme Yazılım Finans ve Güvenlik Tek.Tic. Ltd. Şti.,,http://www.siyaharge.com/
768,,"Smartmind; veri bilimleri odağında kurumsal bilgiye yönelik mühendislik ve modelleme hizmeti veren bir teknoloji firması olarak 2018 Mayıs ayında alanında 10 yılın üzerinde sektör deneyimi olan yöneticilerle birlikte kurulmuştur. Oracle, Microstrategy, IBM ve SAS iş ortağı olarak çalışmakta olan Smartmind, 30 danışmanıyla 5 farklı ülkede bankacılık, leasing, sigorta, perakende, lojistik, telco, havacılık, sağlık ve kamu sektörlerinde 80’in üstünde müşteride faaliyetlerine devam etmektedir. Smartmind Veri Ambarı, İş Zekası Raporlama, Analitik, Büyük Veri ve Veritabanı lisans ve danışmanlık hizmetleri sağlamaktadır. Veri dünyasının ihtiyaç duyduğu, veri ambarı, analitik-modelleme, karar destek sistemleri, büyük veri, veri madenciliği ve kuruma özel ileri istatistik modelleri özelinde çözümler üretmektedir. Vizyonu, veri bilimleri alanında teknoloji ile uyumlu olarak yenilikçi çözümler üreten, ürettiği hızlı, etkin, etik ve profesyonel çözümler ile sektörün ihtiyaç duyduğu konulara ceva",Ankara,Smartmind Veri Yönetimi Teknoloji Hizmetleri A.Ş. / Ankara Şubesi,,https://www.smartmind.com.tr/
767,,"1.	Space Kidz, dijital pazarlama ve içerik üretiminde yenilikçi çözümler sunar.",Ankara,SPACE KIDZ REKLAM TANITIM PRODÜKSİYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ ANKARA ŞUBESİ,,www.spacekidz.com.tr
770,,"SPRA Savunma Havacılık ve Uzay Teknolojileri, T.C. Bilim, Sanayi ve Teknoloji Bakanlığı'nın Teknogirişim Sermaye Desteği'yle Haziran 2012'de kuruldu.

Müşterilerimizi bir adım öne geçirecek teknolojiler üretmek hedefiyle, çevik ve verimli bir Ar-Ge firması olmak üzere yola çıktık.

Geçerliliğini yitirmeyen tasarım yöntemlerini benimseyip yenilikçi yaklaşımı ve müşteri ihtiyaçlarını bir araya getirerek, bu hedefi gerçekleştirebilmek için çok çalışıyoruz.

Ortaya çıkan yeni malzemelerden teorik gelişmelere kadar çok sayıda alanda bilgi birikimine yapılan daimi yatırım, en güncel teknolojilerle en fazlasını sunmamızı sağlıyor. Belirli teknik alanlarda ve uygulamalarda değil, tekniğin bilinen haline ait çözümleri müşterilerimize uygun fiyatlarda sunabilmek üzerine uzmanlaşma yolunda ilerliyoruz.",Ankara,Spra Savunma Havacılık Ve Uzay Teknolojileri Elektronik Yazılım Makina Sanayi ve Tic. Ltd. Şti.,,http://www.spra.com.tr/index.html
768,,"IOTfyEdu.com, eğitimde inovasyon peşinde koşan bir grup akademisyen, fen bilgisi öğretmeni, yazılım uzmanı ve elektronik mühendisinin yanı sıra hukukçu ve finans uzmanının yaklaşık iki yıl süren yoğun Ar-Ge çalışmaları sonucunda ortaya çıkan dünyanın ilk eğitimde fiziksel gerçeklik platformudur.",Ankara,Tam Turk Eğitim Teknolojileri Araştırma Geliştirme Anonim Şirketi,,https://iotfyedu.com/
768,,,Ankara,Techia Teknoloji A.Ş.,,https://techia.com.tr/
767,,"2017 yılında kurulan ve Gazi Üniversitesi Teknopark’da faaliyet gösteren firmamız, Türkiye’nin ilk video laringoskopi Scoper’ın geliştiricisidir. SCOPER, cep telefonu ve tablet gibi android işletim sistemine sahip tüm mobil cihazlarla kullanılabilen dünyanın ilk uygulama tabanlı video laringoskopi cihazı olma özelliğini taşımaktadır. Bu özellik sayesinde çok kullanımlık versiyonu için hastaneler ve ambulanslar için monitör maliyetinin azaltıldığı ekonomik bir çözüm sunarken, tek kullanımlık versiyonu ile doktor ve paramediklere de bireysel olarak cihaza sahip olma ve kendi mobil cihazları ile kullanabilme özgürlüğü sunmaktadır. Video endoskopik sistemler geliştirme vizyonu ile hekim ve mühendislerden oluşan ekibi ile yola çıkan firmamız video otoskop projesi ve tele sağlık donanım çözümleri ile AR-GE ve üretim yolculuğuna devam etmektedir. Firmamız ilk yatırımını 3.4 M değerleme ile fonbulucu kitle fonlama platformu üzerinden almış ve Scoper seri üretim ve satış süreçlerini başlatmıştı",Ankara,Technomedicare Medikal A. Ş.,,https://www.technomedicare.com
767,,"Tiga Bilgi Teknolojileri A.Ş. olarak sağlık bilişimine öncülük ediyor ve geliştirdiğimiz teknolojilerle bireylere, topluma ve kamu otoriteleriyle birlikte sağlık düzenleyicilerine de fayda sağlıyoruz. Kanıtlanmış ve tüm dünyaya yön veren projelerimizde müşteri memnuniyeti prensibini benimseyerek sürekli kendini geliştiren yenilikçi bir vizyonla ilerliyoruz. Tiga olarak tüm Ar-Ge faaliyetlerimizi Gazi Teknopark’ta gerçekleştiriyor ve üniversiteler ile iş birliği içerisinde bulunuyoruz. İnsan merkezli vizyonumuz, proaktif ve çözüm odaklı bakış açımızla dünya sağlık bilişimine yön veriyoruz. Hasta güvenliğiyle birlikte veri yönetimi ve analizini merkezine alan sağlık bilişimi çözümlerimiz sayesinde sağlıkta dijitalleşmenin bir öncüsü olarak milyonlarca insanın hayatına dokunuyoruz. Yani analiz edilebilir, sürdürülebilir ve geliştirilebilir bir sağlık ekosistemi oluşturarak geleceğe birlikte yön veriyoruz.",Ankara,Tiga Bilgi Teknolojileri A.Ş.,,www.tigahealth.com
767,,"Toucan Code Labs, merkezi İstanbul'da bulunan SMG Holding Corporation'ın yazılım teknolojileri firmasıdır. Toucan Code Labs, Türkiye'nin merkezi hükümeti ve başlıca kurumlar ve üniversitelerle yakın işbirliği içinde Ankara'da yer almaktadır. BYS Grup, BYS Munich Gmbh, Smartmind, Ondata, Datarul, Toucan, Creda ve Severity SMG holding firmalarıdr. SMG Holding, bağlı şirketlerinde çalışan 300'den fazla personele sahiptir.
Ekibimiz, sürekli olarak en yeni teknolojileri takip eden ve bu teknolojileri en verimli şekilde kullanarak kurumlara özel çözümler üreten profesyonellerden oluşmaktadır. Misyonumuz, müşteri memnuniyetini en üst düzeyde tutarak, sektörde yenilikçi ve etkili çözümler sunmaktır.",Ankara,TOUCAN CODE LABS YAZILIM TEKNOLOJİLERİ ANONİM ŞİRKETİ ANKARA ŞUBESİ,,
767,,"Tripy, şehir içi ulaşımı daha çevre dostu ve konforlu hale getirmek amacıyla paylaşımlı elektrikli bisiklet hizmeti sunan bir şirkettir. Kullanıcılar, Tripy mobil uygulaması üzerinden bisikletleri kolayca bulabilir, kiralayabilir ve sürüşlerini tamamladıktan sonra uygun bir yerde park edebilirler. Şirket, sürdürülebilirlik ve çevre dostu ulaşım çözümleri konularında lider olmayı hedeflemektedir. Tripy'nin hizmetleri, kullanıcıların şehir içindeki ulaşım ihtiyaçlarını karşılamak için esnek ve uygun fiyatlı seçenekler sunmaktadır.",Ankara,TRİPY MOBİLİTY TEKNOLOJİ ANONİM ŞİRKETİ,,https://www.tripy.mobi/
767,,"UAYTECH Yazılım Şirketi, yenilikçi ve modern teknolojik çözümler sunarak, işletmelerin dijital dönüşüm süreçlerini hızlandırmayı hedefleyen lider bir firmadır. Müşteri odaklı yaklaşımı ve yüksek kaliteli yazılım hizmetleri ile sektörde fark yaratmaktadır.",Ankara,UAYTECH SAVUNMA YAZILIM TEKNOLOJI ARASTIRMA VE GELISTIRME TICARET LIMITED SIRKETI,,https://www.uaytech.com/
767,,,Ankara,Us Arge Yazılım Elektronik Sanayi Ve Ticaret A.Ş.,,https://www.usyazilim.com.tr/
768,,"Utar BT bilişim, multimedya, savunma  ve sağlık alanlarında yapay zeka temelli çözümler sunan bir Ar-Ge firmasıdır.",Ankara,Utar Bilgi Teknolojileri Limited Şirketi,,www.utar.com.tr
767,,,Ankara,Vela Yazılım Tasarım Baskı ve İnternet Teknolojileri,,http://velabaski.com/
770,,"Verimtek, mühendislik çözümleri üretmek amacıyla yola çıkmış bir araştırma&geliştirme firmasıdır.",Ankara,Verimtek Verimli Teknolojiler İletişim ve İş Birliği Ltd. Şti.,,http://www.verimtek.com.tr/
767,,"insanı merkezine alan, herkes için faydalı ve anlamı dijital çözümler üreten bir teknoloji ve yazılım şirketiyiz. Dünyamızın geleceğini olumlu biçimde değiştirmeyi hedefleyen ve insanlara fayda sağlayan çözümler geliştirmeyi çok seviyoruz.",Ankara,Walnut Lab Teknoloji ve Dijital Çözümler A. Ş.,,http://www.plannet.app
767,,"Yankı Solutions olarak her daim yanınızdayız.
Terzi Dikimi Hizmetlerimiz
Gücümüz, kendi içimizde yarattığımız sinerji ile birlikte, yıllarca elde edinilmiş deneyimler ve öğrenmelerle, ulusal ve uluslararası faaliyet gösteren farklı sektör temsilcileri ve projelerdeki bilgi ve tecrübe ile rekabet edecek seviyede bir performansa ve standarda sahip olmamızdan kaynaklanıyor.",Ankara,Yankı Akademi Yönetim ve İş Çözümleri Ticaret Limited Şirketi Gazi Teknopark Şubesi,,https://yankisolutions.com/
771,,"YİMİ Elektronik Haberleşme Arge Eğt. ve Dan. Tic. Ltd. Şti’nin başlıca faaliyet alanı doğa ve mühendislik bilimleri ile ilgili Arge çalışmaları olup, bu ana faaliyet alanı içerisinde Fiber optik sensörler ve fiber optik yükselteçlerin tasarımı ve geliştirilmesi konularında hizmet vermektedir. Başlıca ürünü erbiyum katkılı fiber optik yükselteç (EDFA) olup, bu ürün fiber optik sensör projelerinde de yaygın olarak kullanılmaktadır.",Ankara,Yimi Elektronik Haberleşme Arge Eğitim Ve Danışmanlık Ticaret Ltd. Şti.,,http://www.yimi.com.tr/
767,,Zenotech Yazılım ve Eğitim Teknolojileri Tic. A.Ş. 2021 yılında kurulmuştur. Tohum yatırımını aldıktan sonra Gazi Teknopark'ta faaliyetlerini sürdürmeye başlamıştır. Sahip olduğu Saksı Kampüs markasının altında eğitim teknolojileri geliştirmektedir.,Ankara,Zenotech Yazılım ve eğitim Teknolojileri Tic. A. Ş.,,www.saksikampus.com
